"Entity","Code","Year","coffe_prod"
"Cuba","CUB",1963,34691
"Cuba","CUB",1964,32028
"Cuba","CUB",1965,23880
"Cuba","CUB",1966,33407
"Cuba","CUB",1967,34246
"Cuba","CUB",1968,29246
"Cuba","CUB",1969,31649
"Cuba","CUB",1970,19742
"Cuba","CUB",1971,25987
"Cuba","CUB",1972,25391
"Cuba","CUB",1973,21028
"Cuba","CUB",1974,28795
"Cuba","CUB",1975,20112
"Cuba","CUB",1976,27151
"Cuba","CUB",1977,16826
"Cuba","CUB",1978,14807
"Cuba","CUB",1979,22674
"Cuba","CUB",1980,18973
"Cuba","CUB",1981,21616
"Cuba","CUB",1982,28684
"Cuba","CUB",1983,18410
"Cuba","CUB",1984,22051
"Cuba","CUB",1985,23783
"Cuba","CUB",1986,24509
"Cuba","CUB",1987,26165
"Cuba","CUB",1988,28801
"Cuba","CUB",1989,28920
"Cuba","CUB",1990,24900
"Cuba","CUB",1991,22740
"Cuba","CUB",1992,18720
"Cuba","CUB",1993,17100
"Cuba","CUB",1994,17040
"Cuba","CUB",1995,17100
"Cuba","CUB",1996,16680
"Cuba","CUB",1997,19980
"Cuba","CUB",1998,13500
"Cuba","CUB",1999,22020
"Cuba","CUB",2000,16500
"Cuba","CUB",2001,15720
"Cuba","CUB",2002,14700
"Cuba","CUB",2003,15000
"Cuba","CUB",2004,15240
"Cuba","CUB",2005,10800
"Cuba","CUB",2006,8400
"Cuba","CUB",2007,13500
"Cuba","CUB",2008,6240
"Cuba","CUB",2009,7980
"Cuba","CUB",2010,8430
"Cuba","CUB",2011,10150
"Cuba","CUB",2012,7560
"Cuba","CUB",2013,8944
"Cuba","CUB",2014,9203.03
"Cuba","CUB",2015,7416.54
"Cuba","CUB",2016,7539.75
"Cuba","CUB",2017,6780
"Cuba","CUB",2018,7680
"Cuba","CUB",2019,7800
"Cuba","CUB",2020,7500
"Cuba","CUB",2021,9100
"Cuba","CUB",2022,6252
"Cuba","CUB",2023,6000
"Democratic Republic of Congo","COD",1961,54000
"Democratic Republic of Congo","COD",1962,66000
"Democratic Republic of Congo","COD",1963,66000
"Democratic Republic of Congo","COD",1964,57000
"Democratic Republic of Congo","COD",1965,58500
"Democratic Republic of Congo","COD",1966,54000
"Democratic Republic of Congo","COD",1967,60000
"Democratic Republic of Congo","COD",1968,63300
"Democratic Republic of Congo","COD",1969,68000
"Democratic Republic of Congo","COD",1970,69600
"Democratic Republic of Congo","COD",1971,74600
"Democratic Republic of Congo","COD",1972,79200
"Democratic Republic of Congo","COD",1973,77700
"Democratic Republic of Congo","COD",1974,77100
"Democratic Republic of Congo","COD",1975,82500
"Democratic Republic of Congo","COD",1976,91100
"Democratic Republic of Congo","COD",1977,88500
"Democratic Republic of Congo","COD",1978,85600
"Democratic Republic of Congo","COD",1979,86700
"Democratic Republic of Congo","COD",1980,89000
"Democratic Republic of Congo","COD",1981,93400
"Democratic Republic of Congo","COD",1982,93400
"Democratic Republic of Congo","COD",1983,84200
"Democratic Republic of Congo","COD",1984,92700
"Democratic Republic of Congo","COD",1985,91600
"Democratic Republic of Congo","COD",1986,95000
"Democratic Republic of Congo","COD",1987,97200
"Democratic Republic of Congo","COD",1988,103080
"Democratic Republic of Congo","COD",1989,94740
"Democratic Republic of Congo","COD",1990,101594
"Democratic Republic of Congo","COD",1991,95000
"Democratic Republic of Congo","COD",1992,92400
"Democratic Republic of Congo","COD",1993,90109
"Democratic Republic of Congo","COD",1994,88346
"Democratic Republic of Congo","COD",1995,84714
"Democratic Republic of Congo","COD",1996,73975
"Democratic Republic of Congo","COD",1997,70299
"Democratic Republic of Congo","COD",1998,55991
"Democratic Republic of Congo","COD",1999,48605
"Democratic Republic of Congo","COD",2000,46767
"Democratic Republic of Congo","COD",2001,34723
"Democratic Republic of Congo","COD",2002,32080
"Democratic Republic of Congo","COD",2003,32050
"Democratic Republic of Congo","COD",2004,32020
"Democratic Republic of Congo","COD",2005,31990
"Democratic Republic of Congo","COD",2006,31960
"Democratic Republic of Congo","COD",2007,31930
"Democratic Republic of Congo","COD",2008,31900
"Democratic Republic of Congo","COD",2009,31870
"Democratic Republic of Congo","COD",2010,31840
"Democratic Republic of Congo","COD",2011,31810
"Democratic Republic of Congo","COD",2012,31561.74
"Democratic Republic of Congo","COD",2013,29700.71
"Democratic Republic of Congo","COD",2014,28233
"Democratic Republic of Congo","COD",2015,30999.41
"Democratic Republic of Congo","COD",2016,29644.37
"Democratic Republic of Congo","COD",2017,40342.18
"Democratic Republic of Congo","COD",2018,51485
"Democratic Republic of Congo","COD",2019,52940
"Democratic Republic of Congo","COD",2020,53303
"Democratic Republic of Congo","COD",2021,54096.6
"Democratic Republic of Congo","COD",2022,58606.18
"Democratic Republic of Congo","COD",2023,62216.86
"Dominica","DMA",1961,0
"Dominica","DMA",1962,0
"Dominica","DMA",1963,0
"Dominica","DMA",1964,0
"Dominica","DMA",1965,0
"Dominica","DMA",1966,0
"Dominica","DMA",1967,0
"Dominica","DMA",1968,0
"Dominica","DMA",1969,0
"Dominica","DMA",1970,0
"Dominica","DMA",1971,0
"Dominica","DMA",1972,0
"Dominica","DMA",1973,0
"Dominica","DMA",1974,0
"Dominica","DMA",1975,0
"Dominica","DMA",1976,0
"Dominica","DMA",1977,0
"Dominica","DMA",1978,0
"Dominica","DMA",1979,171
"Dominica","DMA",1980,164
"Dominica","DMA",1981,168
"Dominica","DMA",1982,171
"Dominica","DMA",1983,175
"Dominica","DMA",1984,187
"Dominica","DMA",1985,192
"Dominica","DMA",1986,195
"Dominica","DMA",1987,192
"Dominica","DMA",1988,196
"Dominica","DMA",1989,193
"Dominica","DMA",1990,178
"Dominica","DMA",1991,205
"Dominica","DMA",1992,204
"Dominica","DMA",1993,340
"Dominica","DMA",1994,350
"Dominica","DMA",1995,348.79
"Dominica","DMA",1996,360
"Dominica","DMA",1997,359.62
"Dominica","DMA",1998,362.38
"Dominica","DMA",1999,370
"Dominica","DMA",2000,307.71
"Dominica","DMA",2001,289.72
"Dominica","DMA",2002,271.73
"Dominica","DMA",2003,253.74
"Dominica","DMA",2004,235.76
"Dominica","DMA",2005,217.8
"Dominica","DMA",2006,199.84
"Dominica","DMA",2007,82
"Dominica","DMA",2008,67
"Dominica","DMA",2009,58
"Dominica","DMA",2010,45
"Dominica","DMA",2011,498
"Dominica","DMA",2012,370.81
"Dominica","DMA",2013,370.55
"Dominica","DMA",2014,370.3
"Dominica","DMA",2015,370.1
"Dominica","DMA",2016,369.63
"Dominica","DMA",2017,369.36
"Dominica","DMA",2018,369.7
"Dominica","DMA",2019,353.64
"Dominica","DMA",2020,364.23
"Dominica","DMA",2021,351.21
"Dominica","DMA",2022,355.34
"Dominica","DMA",2023,361.16
"Dominican Republic","DOM",1961,36210
"Dominican Republic","DOM",1962,45968
"Dominican Republic","DOM",1963,44783
"Dominican Republic","DOM",1964,51974
"Dominican Republic","DOM",1965,43072
"Dominican Republic","DOM",1966,44535
"Dominican Republic","DOM",1967,42400
"Dominican Republic","DOM",1968,44500
"Dominican Republic","DOM",1969,43550
"Dominican Republic","DOM",1970,42494
"Dominican Republic","DOM",1971,45000
"Dominican Republic","DOM",1972,45300
"Dominican Republic","DOM",1973,58682
"Dominican Republic","DOM",1974,54311
"Dominican Republic","DOM",1975,51855
"Dominican Republic","DOM",1976,56997
"Dominican Republic","DOM",1977,60208
"Dominican Republic","DOM",1978,43405
"Dominican Republic","DOM",1979,60391
"Dominican Republic","DOM",1980,60091
"Dominican Republic","DOM",1981,52206
"Dominican Republic","DOM",1982,63493
"Dominican Republic","DOM",1983,68027
"Dominican Republic","DOM",1984,72109
"Dominican Republic","DOM",1985,71965
"Dominican Republic","DOM",1986,68504
"Dominican Republic","DOM",1987,67134
"Dominican Republic","DOM",1988,67939
"Dominican Republic","DOM",1989,64611
"Dominican Republic","DOM",1990,59377
"Dominican Republic","DOM",1991,55222
"Dominican Republic","DOM",1992,42464
"Dominican Republic","DOM",1993,37744
"Dominican Republic","DOM",1994,32715.23
"Dominican Republic","DOM",1995,42407.33
"Dominican Republic","DOM",1996,47895.31
"Dominican Republic","DOM",1997,33997.01
"Dominican Republic","DOM",1998,56943
"Dominican Republic","DOM",1999,34609
"Dominican Republic","DOM",2000,45546
"Dominican Republic","DOM",2001,35476
"Dominican Republic","DOM",2002,37330
"Dominican Republic","DOM",2003,36929
"Dominican Republic","DOM",2004,35421
"Dominican Republic","DOM",2005,40303
"Dominican Republic","DOM",2006,41352.17
"Dominican Republic","DOM",2007,41231.97
"Dominican Republic","DOM",2008,35582.42
"Dominican Republic","DOM",2009,37950
"Dominican Republic","DOM",2010,21876
"Dominican Republic","DOM",2011,22679.85
"Dominican Republic","DOM",2012,27009
"Dominican Republic","DOM",2013,18552.12
"Dominican Republic","DOM",2014,13213.28
"Dominican Republic","DOM",2015,9888.42
"Dominican Republic","DOM",2016,11470.58
"Dominican Republic","DOM",2017,15241
"Dominican Republic","DOM",2018,18416.04
"Dominican Republic","DOM",2019,13873.31
"Dominican Republic","DOM",2020,15380.93
"Dominican Republic","DOM",2021,16558.97
"Dominican Republic","DOM",2022,19814.39
"Dominican Republic","DOM",2023,23446.25
"East Timor","TLS",1961,1700
"East Timor","TLS",1962,2127
"East Timor","TLS",1963,2453
"East Timor","TLS",1964,2378
"East Timor","TLS",1965,2806
"East Timor","TLS",1966,2088
"East Timor","TLS",1967,6602
"East Timor","TLS",1968,1023
"East Timor","TLS",1969,5025
"East Timor","TLS",1970,4906
"East Timor","TLS",1971,5275
"East Timor","TLS",1972,4701
"East Timor","TLS",1973,5355
"East Timor","TLS",1974,4500
"East Timor","TLS",1975,4500
"East Timor","TLS",1976,6000
"East Timor","TLS",1977,8500
"East Timor","TLS",1978,8500
"East Timor","TLS",1979,8000
"East Timor","TLS",1980,8000
"East Timor","TLS",1981,8000
"East Timor","TLS",1982,8000
"East Timor","TLS",1983,8000
"East Timor","TLS",1984,8000
"East Timor","TLS",1985,8000
"East Timor","TLS",1986,8000
"East Timor","TLS",1987,8000
"East Timor","TLS",1988,8000
"East Timor","TLS",1989,8000
"East Timor","TLS",1990,8631
"East Timor","TLS",1991,8538.26
"East Timor","TLS",1992,7734
"East Timor","TLS",1993,8000
"East Timor","TLS",1994,9000
"East Timor","TLS",1995,10000
"East Timor","TLS",1996,10987
"East Timor","TLS",1997,9723
"East Timor","TLS",1998,11000
"East Timor","TLS",1999,12000
"East Timor","TLS",2000,13000
"East Timor","TLS",2001,14134
"East Timor","TLS",2002,14000
"East Timor","TLS",2003,12000
"East Timor","TLS",2004,14500
"East Timor","TLS",2005,14500
"East Timor","TLS",2006,14000
"East Timor","TLS",2007,14000
"East Timor","TLS",2008,14009
"East Timor","TLS",2009,10122
"East Timor","TLS",2010,12653
"East Timor","TLS",2011,8320
"East Timor","TLS",2012,3660
"East Timor","TLS",2013,4800
"East Timor","TLS",2014,6660
"East Timor","TLS",2015,3540
"East Timor","TLS",2016,4920
"East Timor","TLS",2017,3900
"East Timor","TLS",2018,8340
"East Timor","TLS",2019,6180
"East Timor","TLS",2020,9095.27
"East Timor","TLS",2021,13313.98
"East Timor","TLS",2022,11731.07
"East Timor","TLS",2023,9167.88
"Ecuador","ECU",1961,53500
"Ecuador","ECU",1962,55500
"Ecuador","ECU",1963,42800
"Ecuador","ECU",1964,47000
"Ecuador","ECU",1965,66200
"Ecuador","ECU",1966,57222
"Ecuador","ECU",1967,61731
"Ecuador","ECU",1968,60493
"Ecuador","ECU",1969,44345
"Ecuador","ECU",1970,72053
"Ecuador","ECU",1971,62252
"Ecuador","ECU",1972,71385
"Ecuador","ECU",1973,74980
"Ecuador","ECU",1974,69638
"Ecuador","ECU",1975,76437
"Ecuador","ECU",1976,87101
"Ecuador","ECU",1977,82680
"Ecuador","ECU",1978,75447
"Ecuador","ECU",1979,89728
"Ecuador","ECU",1980,69445
"Ecuador","ECU",1981,86085
"Ecuador","ECU",1982,83938
"Ecuador","ECU",1983,81075
"Ecuador","ECU",1984,97258
"Ecuador","ECU",1985,120861
"Ecuador","ECU",1986,118000
"Ecuador","ECU",1987,111720
"Ecuador","ECU",1988,144401
"Ecuador","ECU",1989,129309
"Ecuador","ECU",1990,134980
"Ecuador","ECU",1991,116917
"Ecuador","ECU",1992,137671
"Ecuador","ECU",1993,137004
"Ecuador","ECU",1994,186797
"Ecuador","ECU",1995,148205
"Ecuador","ECU",1996,168919
"Ecuador","ECU",1997,173868
"Ecuador","ECU",1998,48190
"Ecuador","ECU",1999,132939
"Ecuador","ECU",2000,27606
"Ecuador","ECU",2001,164790
"Ecuador","ECU",2002,23325
"Ecuador","ECU",2003,23579
"Ecuador","ECU",2004,27932
"Ecuador","ECU",2005,40805
"Ecuador","ECU",2006,31461
"Ecuador","ECU",2007,38687
"Ecuador","ECU",2008,32096
"Ecuador","ECU",2009,33624
"Ecuador","ECU",2010,31347
"Ecuador","ECU",2011,23829
"Ecuador","ECU",2012,7340.03
"Ecuador","ECU",2013,7760
"Ecuador","ECU",2014,4224.53
"Ecuador","ECU",2015,5297.44
"Ecuador","ECU",2016,3904.53
"Ecuador","ECU",2017,7564
"Ecuador","ECU",2018,5065
"Ecuador","ECU",2019,8140.98
"Ecuador","ECU",2020,5280.29
"Ecuador","ECU",2021,4916.87
"Ecuador","ECU",2022,7965.97
"Ecuador","ECU",2023,5584.19
"El Salvador","SLV",1961,122500
"El Salvador","SLV",1962,98300
"El Salvador","SLV",1963,122700
"El Salvador","SLV",1964,123100
"El Salvador","SLV",1965,109200
"El Salvador","SLV",1966,123100
"El Salvador","SLV",1967,144800
"El Salvador","SLV",1968,123800
"El Salvador","SLV",1969,143980
"El Salvador","SLV",1970,129490
"El Salvador","SLV",1971,144624
"El Salvador","SLV",1972,147476
"El Salvador","SLV",1973,126500
"El Salvador","SLV",1974,159436
"El Salvador","SLV",1975,161415
"El Salvador","SLV",1976,138690
"El Salvador","SLV",1977,147465
"El Salvador","SLV",1978,158490
"El Salvador","SLV",1979,185625
"El Salvador","SLV",1980,184230
"El Salvador","SLV",1981,180000
"El Salvador","SLV",1982,174616
"El Salvador","SLV",1983,154560
"El Salvador","SLV",1984,163852
"El Salvador","SLV",1985,148810
"El Salvador","SLV",1986,138184
"El Salvador","SLV",1987,147890
"El Salvador","SLV",1988,120290
"El Salvador","SLV",1989,121900
"El Salvador","SLV",1990,147200
"El Salvador","SLV",1991,149450
"El Salvador","SLV",1992,175720
"El Salvador","SLV",1993,140576
"El Salvador","SLV",1994,140534
"El Salvador","SLV",1995,139513
"El Salvador","SLV",1996,148859
"El Salvador","SLV",1997,124239
"El Salvador","SLV",1998,117214
"El Salvador","SLV",1999,160782
"El Salvador","SLV",2000,114087
"El Salvador","SLV",2001,112201
"El Salvador","SLV",2002,91513
"El Salvador","SLV",2003,81157
"El Salvador","SLV",2004,83088
"El Salvador","SLV",2005,87963
"El Salvador","SLV",2006,85350
"El Salvador","SLV",2007,96355
"El Salvador","SLV",2008,97727
"El Salvador","SLV",2009,76591
"El Salvador","SLV",2010,112636
"El Salvador","SLV",2011,82095
"El Salvador","SLV",2012,89489
"El Salvador","SLV",2013,32864
"El Salvador","SLV",2014,41965
"El Salvador","SLV",2015,35682
"El Salvador","SLV",2016,38636
"El Salvador","SLV",2017,41141.36
"El Salvador","SLV",2018,45660
"El Salvador","SLV",2019,33640.91
"El Salvador","SLV",2020,35000
"El Salvador","SLV",2021,41910.91
"El Salvador","SLV",2022,41866
"El Salvador","SLV",2023,32326.39
"Equatorial Guinea","GNQ",1961,6600
"Equatorial Guinea","GNQ",1962,8100
"Equatorial Guinea","GNQ",1963,6700
"Equatorial Guinea","GNQ",1964,8235
"Equatorial Guinea","GNQ",1965,6664
"Equatorial Guinea","GNQ",1966,6400
"Equatorial Guinea","GNQ",1967,8700
"Equatorial Guinea","GNQ",1968,7500
"Equatorial Guinea","GNQ",1969,7200
"Equatorial Guinea","GNQ",1970,7200
"Equatorial Guinea","GNQ",1971,6900
"Equatorial Guinea","GNQ",1972,6900
"Equatorial Guinea","GNQ",1973,6300
"Equatorial Guinea","GNQ",1974,6600
"Equatorial Guinea","GNQ",1975,5400
"Equatorial Guinea","GNQ",1976,5400
"Equatorial Guinea","GNQ",1977,4800
"Equatorial Guinea","GNQ",1978,5400
"Equatorial Guinea","GNQ",1979,6000
"Equatorial Guinea","GNQ",1980,6000
"Equatorial Guinea","GNQ",1981,6600
"Equatorial Guinea","GNQ",1982,6700
"Equatorial Guinea","GNQ",1983,6700
"Equatorial Guinea","GNQ",1984,6800
"Equatorial Guinea","GNQ",1985,7000
"Equatorial Guinea","GNQ",1986,7000
"Equatorial Guinea","GNQ",1987,7000
"Equatorial Guinea","GNQ",1988,7000
"Equatorial Guinea","GNQ",1989,7000
"Equatorial Guinea","GNQ",1990,6500
"Equatorial Guinea","GNQ",1991,6000
"Equatorial Guinea","GNQ",1992,5500
"Equatorial Guinea","GNQ",1993,5329.48
"Equatorial Guinea","GNQ",1994,5000
"Equatorial Guinea","GNQ",1995,4500
"Equatorial Guinea","GNQ",1996,5000
"Equatorial Guinea","GNQ",1997,5000
"Equatorial Guinea","GNQ",1998,5000
"Equatorial Guinea","GNQ",1999,3500
"Equatorial Guinea","GNQ",2000,5000
"Equatorial Guinea","GNQ",2001,5000
"Equatorial Guinea","GNQ",2002,5000
"Equatorial Guinea","GNQ",2003,5000
"Equatorial Guinea","GNQ",2004,4000
"Equatorial Guinea","GNQ",2005,4000
"Equatorial Guinea","GNQ",2006,4500
"Equatorial Guinea","GNQ",2007,4397.59
"Equatorial Guinea","GNQ",2008,4299.55
"Equatorial Guinea","GNQ",2009,4000
"Equatorial Guinea","GNQ",2010,4250.71
"Equatorial Guinea","GNQ",2011,4342.63
"Equatorial Guinea","GNQ",2012,4594.72
"Equatorial Guinea","GNQ",2013,4401.74
"Equatorial Guinea","GNQ",2014,4385.48
"Equatorial Guinea","GNQ",2015,4254.38
"Equatorial Guinea","GNQ",2016,4174.11
"Equatorial Guinea","GNQ",2017,4134.3
"Equatorial Guinea","GNQ",2018,4113.44
"Equatorial Guinea","GNQ",2019,4094.87
"Equatorial Guinea","GNQ",2020,4111.39
"Equatorial Guinea","GNQ",2021,4129.69
"Equatorial Guinea","GNQ",2022,4110.75
"Equatorial Guinea","GNQ",2023,4091.67
"Fiji","FJI",1961,0
"Fiji","FJI",1962,1
"Fiji","FJI",1963,1
"Fiji","FJI",1964,1
"Fiji","FJI",1965,1
"Fiji","FJI",1966,2
"Fiji","FJI",1967,5
"Fiji","FJI",1968,8
"Fiji","FJI",1969,11
"Fiji","FJI",1970,11
"Fiji","FJI",1971,13
"Fiji","FJI",1972,13
"Fiji","FJI",1973,13
"Fiji","FJI",1974,13
"Fiji","FJI",1975,15
"Fiji","FJI",1976,15
"Fiji","FJI",1977,15
"Fiji","FJI",1978,20
"Fiji","FJI",1979,20
"Fiji","FJI",1980,20
"Fiji","FJI",1981,20
"Fiji","FJI",1982,30
"Fiji","FJI",1983,40
"Fiji","FJI",1984,30
"Fiji","FJI",1985,40
"Fiji","FJI",1986,45
"Fiji","FJI",1987,30
"Fiji","FJI",1988,63
"Fiji","FJI",1989,97
"Fiji","FJI",1990,660
"Fiji","FJI",1991,354
"Fiji","FJI",1992,226
"Fiji","FJI",1993,176
"Fiji","FJI",1994,11
"Fiji","FJI",1995,10
"Fiji","FJI",1996,10.48
"Fiji","FJI",1997,11.02
"Fiji","FJI",1998,10.85
"Fiji","FJI",1999,10.62
"Fiji","FJI",2000,15
"Fiji","FJI",2001,16.15
"Fiji","FJI",2002,15
"Fiji","FJI",2003,15.1
"Fiji","FJI",2004,15.01
"Fiji","FJI",2005,15
"Fiji","FJI",2006,14.43
"Fiji","FJI",2007,14.76
"Fiji","FJI",2008,14.85
"Fiji","FJI",2009,15
"Fiji","FJI",2010,15.15
"Fiji","FJI",2011,16.47
"Fiji","FJI",2012,17.83
"Fiji","FJI",2013,20
"Fiji","FJI",2014,21.14
"Fiji","FJI",2015,7.76
"Fiji","FJI",2016,16.3
"Fiji","FJI",2017,15.07
"Fiji","FJI",2018,13.04
"Fiji","FJI",2019,14.8
"Fiji","FJI",2020,14.3
"Fiji","FJI",2021,14.05
"Fiji","FJI",2022,14.38
"Fiji","FJI",2023,14.25
"French Polynesia","PYF",1961,113
"French Polynesia","PYF",1962,271
"French Polynesia","PYF",1963,141
"French Polynesia","PYF",1964,200
"French Polynesia","PYF",1965,89
"French Polynesia","PYF",1966,173
"French Polynesia","PYF",1967,126
"French Polynesia","PYF",1968,190
"French Polynesia","PYF",1969,145
"French Polynesia","PYF",1970,102
"French Polynesia","PYF",1971,110
"French Polynesia","PYF",1972,110
"French Polynesia","PYF",1973,120
"French Polynesia","PYF",1974,130
"French Polynesia","PYF",1975,160
"French Polynesia","PYF",1976,102
"French Polynesia","PYF",1977,84
"French Polynesia","PYF",1978,125
"French Polynesia","PYF",1979,180
"French Polynesia","PYF",1980,168
"French Polynesia","PYF",1981,121
"French Polynesia","PYF",1982,56
"French Polynesia","PYF",1983,142
"French Polynesia","PYF",1984,63
"French Polynesia","PYF",1985,55
"French Polynesia","PYF",1986,14
"French Polynesia","PYF",1987,4
"French Polynesia","PYF",1988,4
"French Polynesia","PYF",1989,10
"French Polynesia","PYF",1990,6
"French Polynesia","PYF",1991,13
"French Polynesia","PYF",1992,4
"French Polynesia","PYF",1993,8
"French Polynesia","PYF",1994,9
"French Polynesia","PYF",1995,10
"French Polynesia","PYF",1996,10
"French Polynesia","PYF",1997,11
"French Polynesia","PYF",1998,16
"French Polynesia","PYF",1999,18
"French Polynesia","PYF",2000,17.61
"French Polynesia","PYF",2001,17.55
"French Polynesia","PYF",2002,17.48
"French Polynesia","PYF",2003,17.42
"French Polynesia","PYF",2004,15
"French Polynesia","PYF",2005,16
"French Polynesia","PYF",2006,16.84
"French Polynesia","PYF",2007,17.14
"French Polynesia","PYF",2008,16
"French Polynesia","PYF",2009,17.69
"French Polynesia","PYF",2010,18.11
"French Polynesia","PYF",2011,20
"French Polynesia","PYF",2012,20
"French Polynesia","PYF",2013,22
"French Polynesia","PYF",2014,20
"French Polynesia","PYF",2015,20.88
"French Polynesia","PYF",2016,21.59
"French Polynesia","PYF",2017,20.82
"French Polynesia","PYF",2018,21.85
"French Polynesia","PYF",2019,22.42
"French Polynesia","PYF",2020,21.7
"French Polynesia","PYF",2021,21.99
"French Polynesia","PYF",2022,22.03
"French Polynesia","PYF",2023,21.91
"Gabon","GAB",1961,1100
"Gabon","GAB",1962,2500
"Gabon","GAB",1963,1100
"Gabon","GAB",1964,1100
"Gabon","GAB",1965,1100
"Gabon","GAB",1966,900
"Gabon","GAB",1967,900
"Gabon","GAB",1968,1200
"Gabon","GAB",1969,1200
"Gabon","GAB",1970,900
"Gabon","GAB",1971,600
"Gabon","GAB",1972,900
"Gabon","GAB",1973,540
"Gabon","GAB",1974,600
"Gabon","GAB",1975,259
"Gabon","GAB",1976,145
"Gabon","GAB",1977,360
"Gabon","GAB",1978,502
"Gabon","GAB",1979,269
"Gabon","GAB",1980,680
"Gabon","GAB",1981,750
"Gabon","GAB",1982,1850
"Gabon","GAB",1983,1400
"Gabon","GAB",1984,1200
"Gabon","GAB",1985,1295
"Gabon","GAB",1986,1332
"Gabon","GAB",1987,1724
"Gabon","GAB",1988,1774
"Gabon","GAB",1989,1920
"Gabon","GAB",1990,269
"Gabon","GAB",1991,451
"Gabon","GAB",1992,193
"Gabon","GAB",1993,256
"Gabon","GAB",1994,259
"Gabon","GAB",1995,159
"Gabon","GAB",1996,219
"Gabon","GAB",1997,154
"Gabon","GAB",1998,145
"Gabon","GAB",1999,125
"Gabon","GAB",2000,198
"Gabon","GAB",2001,78
"Gabon","GAB",2002,180
"Gabon","GAB",2003,120
"Gabon","GAB",2004,134.33
"Gabon","GAB",2005,100
"Gabon","GAB",2006,120
"Gabon","GAB",2007,125
"Gabon","GAB",2008,125.99
"Gabon","GAB",2009,122.8
"Gabon","GAB",2010,121.76
"Gabon","GAB",2011,118.56
"Gabon","GAB",2012,117.01
"Gabon","GAB",2013,114.28
"Gabon","GAB",2014,109.37
"Gabon","GAB",2015,107.33
"Gabon","GAB",2016,104.51
"Gabon","GAB",2017,102.42
"Gabon","GAB",2018,104.75
"Gabon","GAB",2019,103.9
"Gabon","GAB",2020,103.69
"Gabon","GAB",2021,104.11
"Gabon","GAB",2022,103.9
"Gabon","GAB",2023,103.9
"Ghana","GHA",1961,1700
"Ghana","GHA",1962,3920
"Ghana","GHA",1963,2650
"Ghana","GHA",1964,6700
"Ghana","GHA",1965,1644
"Ghana","GHA",1966,8610
"Ghana","GHA",1967,4057
"Ghana","GHA",1968,6440
"Ghana","GHA",1969,4700
"Ghana","GHA",1970,6510
"Ghana","GHA",1971,7322
"Ghana","GHA",1972,7550
"Ghana","GHA",1973,3910
"Ghana","GHA",1974,2455
"Ghana","GHA",1975,4000
"Ghana","GHA",1976,5500
"Ghana","GHA",1977,3800
"Ghana","GHA",1978,1770
"Ghana","GHA",1979,1700
"Ghana","GHA",1980,1500
"Ghana","GHA",1981,1500
"Ghana","GHA",1982,1500
"Ghana","GHA",1983,1300
"Ghana","GHA",1984,700
"Ghana","GHA",1985,500
"Ghana","GHA",1986,531
"Ghana","GHA",1987,791
"Ghana","GHA",1988,377
"Ghana","GHA",1989,700
"Ghana","GHA",1990,1000
"Ghana","GHA",1991,2300
"Ghana","GHA",1992,2400
"Ghana","GHA",1993,4000
"Ghana","GHA",1994,3000
"Ghana","GHA",1995,3575.44
"Ghana","GHA",1996,6330
"Ghana","GHA",1997,2880
"Ghana","GHA",1998,8370
"Ghana","GHA",1999,3965
"Ghana","GHA",2000,1956
"Ghana","GHA",2001,1379
"Ghana","GHA",2002,1464
"Ghana","GHA",2003,900
"Ghana","GHA",2004,1140
"Ghana","GHA",2005,1200
"Ghana","GHA",2006,1740
"Ghana","GHA",2007,1860
"Ghana","GHA",2008,1620
"Ghana","GHA",2009,1860
"Ghana","GHA",2010,1200
"Ghana","GHA",2011,550
"Ghana","GHA",2012,600
"Ghana","GHA",2013,698
"Ghana","GHA",2014,736
"Ghana","GHA",2015,736
"Ghana","GHA",2016,736
"Ghana","GHA",2017,736
"Ghana","GHA",2018,736
"Ghana","GHA",2019,736
"Ghana","GHA",2020,736
"Ghana","GHA",2021,736
"Ghana","GHA",2022,736
"Ghana","GHA",2023,736
"Guatemala","GTM",1961,100600
"Guatemala","GTM",1962,117700
"Guatemala","GTM",1963,104400
"Guatemala","GTM",1964,105200
"Guatemala","GTM",1965,126100
"Guatemala","GTM",1966,106200
"Guatemala","GTM",1967,102363
"Guatemala","GTM",1968,112392
"Guatemala","GTM",1969,118685
"Guatemala","GTM",1970,126546
"Guatemala","GTM",1971,128386
"Guatemala","GTM",1972,142682
"Guatemala","GTM",1973,145642
"Guatemala","GTM",1974,157437
"Guatemala","GTM",1975,139091
"Guatemala","GTM",1976,158433
"Guatemala","GTM",1977,168217
"Guatemala","GTM",1978,169636
"Guatemala","GTM",1979,164810
"Guatemala","GTM",1980,177430
"Guatemala","GTM",1981,193830
"Guatemala","GTM",1982,189330
"Guatemala","GTM",1983,183010
"Guatemala","GTM",1984,196610
"Guatemala","GTM",1985,181630
"Guatemala","GTM",1986,196560
"Guatemala","GTM",1987,193200
"Guatemala","GTM",1988,179400
"Guatemala","GTM",1989,193200
"Guatemala","GTM",1990,202400
"Guatemala","GTM",1991,196190
"Guatemala","GTM",1992,206586
"Guatemala","GTM",1993,208650
"Guatemala","GTM",1994,213900
"Guatemala","GTM",1995,210920
"Guatemala","GTM",1996,240300
"Guatemala","GTM",1997,271440
"Guatemala","GTM",1998,253080
"Guatemala","GTM",1999,293520
"Guatemala","GTM",2000,312060
