RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31
394902,37,"Nashville, TN",msa,TN,1123.6128446873686,1128.545739154113,1143.0620576970982,1147.9843781558604,1161.9892254126876,1171.3657579419998,1183.0008391979645,1187.3375710044838,1185.7528169109216,1186.8946195433412,1179.6381137639669,1181.9395610002312,1189.0399920691762,1201.7501880741352,1211.450337346945,1213.877238057602,1223.4676986791778,1234.1179187611476,1241.7010996328243,1248.184003958826,1246.1046512768057,1243.1308675869434,1232.9917309871769,1232.2278806073955,1240.8847156866227,1252.591446876727,1268.5065155331527,1277.2557145268183,1287.8689504721715,1289.4173132577353,1294.309192586266,1298.2897003745747,1298.6232221026798,1291.2756456045931,1281.7932962934433,1279.3702366521466,1288.3346211349547,1296.8036308169255,1304.069897791715,1308.8963202635186,1317.9360044394277,1327.3379868369218,1330.942360559183,1331.9367537887435,1324.8780114118008,1328.5245397986846,1324.0851273816031,1327.1112252865987,1323.3201377394887,1328.438365305864,1341.4373641175002,1353.4040402907165,1369.44596081863,1376.211700104871,1383.4975747076628,1384.788419404762,1382.363583124047,1375.303859864042,1375.1787028025021,1379.505298602582,1389.066567525417,1393.6208381992976,1400.3804871454188,1402.7422620036104,1406.1410816308335,1407.1855166590383,1410.186632787165,1414.6063866832737,1410.1355853467226,1409.7911860648385,1402.169383895118,1405.909313984939,1408.645793371283,1419.9037126764445,1430.9602013641168,1451.4984320107335,1480.7969765112473,1516.10507322944,1555.3041756793846,1591.5519840434263,1619.86983041396,1636.5693849119687,1642.793242176692,1654.4308830725136,1664.9647646877029,1682.8998541606293,1698.1224157852535,1716.6393521130963,1739.0337607209833,1763.9546963207463,1783.3266813377454,1785.5667210571698,1777.052279016013,1762.8257975876795,1757.0502320864384,1752.1622175192738,1756.5545838343662,1759.1305508635137,1770.6727162695306,1775.517342587225,1786.3718682832493,1789.549233639668,1792.9822340139985,1787.393745167138,1780.4607406799835,1769.2485583995326,1758.1375334425588,1750.3454776687024,1752.5865608197032,1758.2937648670902,1769.2529551683047,1778.564467464343,1791.1630065591858,1800.8245135219686,1806.524420724097,1805.7512853069327,1796.8543603264095,1785.9817112989992,1778.6799082150353,1775.6263231213381,1777.9882411956337,1786.1444991869705,1796.2224220303633,1803.7056232111113,1806.0581231027422,1809.8449467831083,1812.8525294584908,1813.0968829268415,1807.2806689631577,1800.6045810534172
395194,38,"Virginia Beach, VA",msa,VA,1088.3558310278315,1089.568292678354,1092.9742475640437,1097.4017731559507,1103.1972192961866,1105.9528391450438,1105.7895562231906,1104.296222155317,1101.845338652549,1100.5828313398483,1098.7053765511832,1098.7863114518725,1099.9489425253853,1102.6991176580657,1106.4680926941278,1109.8345214691656,1113.9308681203559,1115.823539100706,1117.250022021189,1116.6457025049076,1114.0875132664812,1112.093106688162,1108.4977940565295,1111.7581161032015,1115.685881113389,1123.9723506417,1130.0876266703208,1134.4523699881474,1138.4791172302037,1141.847527549326,1144.5382625737498,1145.5042023325248,1143.9157404292125,1141.5989758800192,1139.6171619817194,1140.0305284670194,1142.810056837355,1148.2984720057718,1155.543536413252,1163.056389528284,1166.9657571336409,1169.6000816972376,1170.913726246855,1171.9999749486876,1168.570466947519,1169.051809899753,1173.691825062697,1178.3956229862033,1182.6107467588627,1183.487990373321,1191.9522926524571,1196.1438701835514,1202.0521943166787,1207.3968489927859,1210.0369060503185,1213.6430554585997,1213.0587659899313,1215.2136264589917,1215.8948572667757,1224.0504267761526,1225.1258463175282,1229.361630491756,1227.1239890508452,1231.2845119812619,1233.4098605786025,1240.0724794865114,1252.9306304944446,1267.3703072276192,1277.3395515605228,1285.1000431130537,1292.1617919806447,1298.589633169965,1303.8783144476179,1312.023595015753,1325.8969705234622,1347.6651960221875,1376.2118561016975,1407.1601596113248,1441.889428121341,1465.7163941741676,1487.0044942693964,1495.191130625088,1496.4338815829767,1498.4524263752967,1494.673473013769,1501.2177166697704,1510.4320431295519,1527.112458989475,1545.7976025406367,1555.1181692272135,1569.1096180847203,1576.8966876481709,1589.167530958448,1590.4246468860586,1587.2200592654451,1580.9461736742871,1583.9286613221752,1590.621274161943,1604.9907324639405,1616.6817198872716,1628.8753060179058,1629.630745824694,1636.7798820969826,1640.9259579610991,1650.8683677272202,1650.6710335829657,1647.9651811457356,1645.478758925842,1644.5884366615087,1653.4654224051667,1668.6831621463286,1684.5405281911992,1700.680879260078,1710.7148878857374,1725.0769277471452,1732.2496360633559,1736.0816665650646,1732.268180572348,1732.954623405521,1732.2218795171125,1741.7413119018606,1748.0380706358726,1756.3778798270514,1764.3210693064939,1778.3473813754522,1793.2893921939121,1802.5141590420703,1807.291607527951,1808.600080546171,1811.223194682864
395005,39,"Providence, RI",msa,RI,1061.8066182725725,1073.9328034990494,1093.9847522604907,1097.4708736188318,1104.7306580293848,1102.8888128592412,1104.9880511677825,1101.591713680573,1100.1544457652499,1106.384901263223,1109.4985923814227,1116.267695950765,1124.9887524730548,1136.638227613181,1146.3714431287465,1149.8362334304081,1156.8166859953371,1148.1091138846273,1153.5705007176457,1154.040364292188,1160.6411512437685,1158.5529154419585,1162.673941334773,1178.6101022365322,1193.0117806173403,1203.8658029304122,1212.8308433472575,1218.1070232109341,1223.0120758408355,1219.9775863469886,1226.009347838105,1224.829704921265,1195.455829898784,1192.7218653957289,1197.6893313645155,1233.0545466749684,1246.965219009667,1257.8173986543102,1271.4848979840715,1275.1112289378543,1286.704067669855,1297.309754053428,1297.5665428325447,1292.205441041239,1291.0665144199602,1289.6152991363383,1294.4505586926225,1293.6689145175883,1310.1635545726501,1321.1936650795503,1334.1415913818694,1344.2004353330321,1357.3657916224902,1363.4283076824954,1360.6240126749756,1356.4790547885923,1360.86281442505,1362.3537759716214,1359.2624679638438,1354.0416489495315,1365.2554940878492,1386.1960844199632,1404.3370479410735,1413.2700666053938,1410.846320975812,1413.8406560299911,1420.1188442624882,1431.5734926974415,1446.1569958119328,1455.3819285143518,1466.3417910055211,1469.9647607887475,1477.5429240460135,1494.7353688194444,1516.8819331248128,1547.976803355268,1571.745267309795,1587.3875214375933,1603.8589072237037,1613.7875780086301,1633.6242807502692,1639.0376753046446,1645.8095959807679,1649.6952410858453,1665.9791033342078,1684.3129757602806,1706.4872803857982,1731.1635553510305,1765.7302348165947,1793.940141022574,1811.3021339622203,1812.916582280057,1805.6372314775165,1800.6616367031545,1803.4592475497689,1812.9596214533226,1818.9214857124086,1824.74477299006,1842.0869730114136,1868.2272732822503,1892.3616841102253,1911.4375740666073,1921.8240389626153,1931.4919681709168,1933.3642064395754,1929.458921224035,1927.3746420191064,1935.6587454978528,1945.3394494640536,1959.8314319578672,1978.893958624783,2003.996464539239,2019.9880630425214,2028.8396869378935,2037.301656181311,2041.851227906157,2037.6912454617834,2037.3969808613672,2040.0693760504248,2050.363375200084,2068.370103959297,2077.888282014786,2095.226345777602,2106.699956713041,2134.3724943103275,2148.5904617432325,2144.8370188617723,2133.568368284238,2131.175885202075,2141.009126984127
394714,40,"Jacksonville, FL",msa,FL,987.1951393378529,989.5760877638628,994.6600104986625,997.879068374067,1005.1069206856411,1010.0368129957218,1014.967280648156,1018.0690186062229,1017.5874388945841,1019.8586860887251,1018.5368040899575,1021.2813960240508,1022.5205141077456,1026.055089707556,1031.568781868067,1036.8780381778497,1044.0164650306028,1048.389676707471,1049.5607560714698,1051.4511115260616,1050.2644755608087,1051.5762131256536,1049.6776794761593,1047.800078880441,1050.7774337678247,1056.2919382449054,1068.8907025184003,1077.2066046995765,1085.797977405199,1092.3359804275726,1098.2735662181758,1100.8627754789297,1098.5795771074324,1096.1199275553433,1098.670493060033,1104.4710330671403,1111.73775733937,1115.6983639951118,1123.8418501574815,1130.9351150484067,1141.2128459666183,1147.66817066461,1154.3956958449855,1156.0515011304738,1155.5616786603623,1155.0947776119592,1160.127996919809,1163.2403062928165,1166.192667448891,1167.7260830758448,1174.5106674950757,1182.8820268541685,1190.464445076403,1197.19652671272,1199.9782801789784,1203.5473547786569,1204.4931784021996,1204.6092433690546,1203.5804799004775,1207.3575769659672,1211.3339365726044,1217.0711486752466,1224.1862981643408,1225.7744305633466,1227.291403491531,1227.752815199094,1237.5186106804883,1250.1807224054644,1257.8409368003036,1265.3931701939725,1270.0496996001195,1276.4250704154517,1286.7799502034718,1295.7433525976146,1313.474282092664,1335.5166251381843,1367.2573714600678,1403.9770929160818,1441.891725888438,1479.0885496914866,1505.492896834229,1524.9128906701078,1535.1434564561475,1547.319353812646,1552.1399389417472,1565.402486237126,1572.281235256647,1591.6654998167412,1605.3978577053522,1626.3584339377483,1636.9439461706472,1644.7293549204803,1640.0198056630845,1639.9743575791426,1632.7718202898109,1629.1550250713567,1625.0850491495762,1626.495831320018,1637.9412390862278,1646.1007850892513,1655.4992631143468,1655.979576744804,1658.6368647719403,1660.275631288989,1657.5873748780123,1645.8921563805002,1635.9645348696656,1626.8246504076533,1631.0360191689335,1636.4839128168671,1648.3951798314356,1655.3670439714165,1663.22013445503,1665.9380322310121,1669.331606221619,1667.6995930365665,1665.931634800915,1662.8843501680835,1661.2792074618878,1658.0484526715456,1661.1918183317423,1662.789564130655,1671.3519728777067,1674.0783542104568,1680.9478883257034,1683.8666497564545,1684.4938710386086,1685.021456846698,1684.9338667495806,1680.3280318204397
394862,41,"Milwaukee, WI",msa,WI,932.3640133246402,914.6746798962361,923.2948262910753,931.7185516295559,943.4779977656763,950.2898199558819,952.5506251645802,949.3442794213987,949.3368311637196,949.884708742763,944.260914078283,934.2059438365008,933.0098922056177,943.2758867773767,947.4969800565661,954.8599833929269,963.0347503961186,973.2053829791561,971.0538748048249,964.1849463110569,961.7604822753117,960.6027834841117,960.6364991689959,964.560365772328,968.4055725065022,968.5440578950069,970.5722706284216,976.8623145668771,987.3960297198564,989.3871169183226,990.3622297234338,985.3604696197876,983.4156977270172,977.4495339363885,978.3325958114841,983.239396788941,992.2055711040218,997.3716905765968,1003.1637480906148,1008.4530585797745,1015.1758481201276,1016.3704788834322,1016.9315756268438,1014.1153329851926,1008.0859372467914,1007.5070021621535,1003.9801768887112,1007.5852886602097,1012.3373043628691,1023.4252869942626,1034.1344042603237,1040.481147791322,1044.9020725950393,1045.9110391012223,1047.8930342099152,1046.463459542781,1048.5856619021731,1045.1426054339129,1045.1269828487498,1047.847433070374,1051.1362639962476,1061.2742281260614,1066.0953137102233,1073.7703843408888,1075.366851260503,1076.7292005715908,1080.5074151747556,1081.8064977203974,1081.741599772463,1081.0996842379407,1080.8259121559238,1081.2287357914938,1084.5436703872278,1093.6394692119468,1103.6951078663117,1114.4720953613466,1123.2655035741334,1134.2730356975287,1139.426989461442,1147.2685077027409,1154.9786986833776,1163.004535150854,1166.947033320035,1170.3447886393765,1176.0574141040695,1182.745989305276,1192.7243763407553,1203.3970189409276,1214.8563407748168,1225.6181818589766,1234.5833178733826,1244.626475004655,1245.4916249139685,1244.4546669060526,1241.0642743996661,1246.341939660651,1255.3518197554115,1266.57192108141,1275.828247299858,1285.9049572603153,1291.8314203077034,1297.3714783125185,1304.547416130058,1309.4501119309452,1312.3436828467788,1307.8740321399277,1311.1075777908513,1316.1040246099979,1324.090961215741,1325.8135258551988,1332.8946286301702,1342.26518797466,1353.060397851764,1362.345134006512,1365.9434948619767,1370.0481607033275,1367.0864266121396,1366.2387919482892,1369.442950409354,1376.979332219745,1385.2881185386577,1395.5084035204532,1401.4386031557308,1409.2864351517003,1412.3959299285102,1418.263413774743,1418.4957143481404,1419.1968781704784,1422.0405794305266,1427.0385130768173
394935,42,"Oklahoma City, OK",msa,OK,899.5394070941768,898.3213664958035,905.1666349646775,910.5299195009993,917.1892344569927,920.4569330909638,923.6541184293286,925.5951834859434,921.781993919205,917.5980002257854,917.4563483327746,920.0170112889806,922.8485625564234,923.658165304804,923.6517511102688,927.5912323881748,929.2177020433498,934.3211985816677,929.854984935884,927.5227589490833,921.2670820461934,919.0141538804633,913.1943622881122,913.4415679292732,914.3844418753258,919.4873196494125,925.0377676794632,932.808280542167,939.4116794304927,941.5592118275457,942.0233442724747,940.9134144924568,940.519231982335,936.4947874569086,935.0428414744706,933.2880996092398,937.0852623171568,939.5078159149177,947.4454691888232,953.2780305755556,958.2097696159435,959.3914252553551,960.5891367576775,962.2875285468855,962.0858812001638,960.977855242187,960.935682441241,963.3271180226692,965.3595760025249,967.8263893995467,974.4077974509075,982.5316913148099,990.2518089855448,993.846507371092,994.8779102216581,994.7360546775845,992.3474882815135,991.0370101460079,991.5220121163585,990.9332244324208,994.479994654085,994.933527110754,1002.4615996767507,1005.6240817400303,1013.3553474973512,1016.3353088211563,1022.0917012204818,1026.5889106569348,1029.9500726133635,1033.4826994280213,1036.5260611004983,1040.3653302730538,1041.5926057849022,1045.6505039849849,1052.6578918484583,1069.460125039171,1087.6242702224533,1108.743593350033,1128.2325991599512,1145.202049938616,1155.4935523363386,1157.1937229370333,1157.4921856668122,1159.837223783541,1166.0250541797002,1173.0740388941108,1183.9376715006204,1198.412258433998,1213.402281788472,1226.712242084092,1235.2470074132038,1239.0526752628716,1236.7921110843888,1229.9105738240605,1226.4197876011378,1224.7649747789633,1227.2593668850473,1229.2895216858462,1234.390269924838,1242.6854553307007,1250.403633604685,1257.2556636750978,1262.1042112627322,1269.0034230054903,1272.4577098660561,1271.8083520683615,1269.582920089259,1269.5101366159963,1272.243333493223,1276.5563191520519,1278.7822082608864,1280.9317537591203,1286.3218907145392,1295.9221302946155,1305.822205330163,1312.168811603182,1314.622066666769,1314.5507873111935,1311.002951831228,1312.6721594386506,1318.2775117388933,1325.3565532904472,1330.5171351136214,1332.825079247334,1336.3770558647027,1340.2756451044859,1346.4474533366165,1352.7228135273667,1355.5206635949028,1354.534772913864
395012,43,"Raleigh, NC",msa,NC,1081.861200995856,1084.4430469070837,1091.9575878316334,1097.858803977856,1110.138623193361,1116.4451122370829,1121.3728428413126,1120.2170986845617,1120.0891620052057,1119.6755210194597,1121.2724980232772,1122.152555699435,1123.3824487682123,1123.748606761586,1130.754556764769,1139.9009132859317,1150.3804311545164,1156.897298134455,1159.584402560137,1159.5127983482153,1160.2477567465412,1158.5680444214026,1155.9724883118797,1150.0478931203454,1150.3909229862913,1158.6520068562743,1170.253311699421,1183.2518634582295,1193.8744828137646,1201.5711373420265,1204.7789717138953,1202.1693729362792,1202.1627128377759,1199.8112602490914,1197.4126901627892,1193.572514826133,1197.0464264323646,1207.079159303679,1219.3470280459044,1228.1395754916855,1237.1409365816164,1241.7405684865948,1246.0544768461114,1246.9162323122328,1246.9828208272606,1242.0022673545973,1240.2546517668113,1237.1687024888186,1242.4408658930695,1244.7844987466954,1256.98713906663,1266.0465711944184,1276.964077116531,1285.7636049633647,1292.7317872551382,1295.690674398298,1292.3539547242738,1288.1565778132374,1287.3048327914141,1291.7736006843752,1301.8574532348287,1304.7518620556364,1308.491151885899,1304.520963629634,1304.1329458870005,1308.1582350472452,1315.817246263635,1325.514329993161,1327.4813897494382,1329.6823550199747,1332.9825271577415,1333.1832136174223,1336.10790702335,1339.419833724792,1352.0156161844814,1372.2212439731636,1404.5384666509133,1445.1910481273978,1487.033531302975,1519.7200993114454,1537.5331143189997,1547.4267028753625,1555.0001461431725,1562.5532243156542,1570.7221605896175,1578.9895911636586,1594.421756934158,1614.0947486740897,1638.5246225238495,1666.9761066105161,1686.9480641558719,1698.1486434203457,1696.6473721488246,1687.0099967197953,1671.430867730125,1661.6951805806536,1660.2905643398285,1668.2487734279102,1678.6654830834163,1688.766694894252,1700.4623029385502,1704.8672726081927,1714.128189750444,1712.3391061786863,1707.9655425153887,1691.9667047037394,1678.6006471165535,1671.6244210359068,1670.2645567634247,1676.761685532708,1680.4648946434418,1687.4113685998207,1694.732351190418,1704.9589095345382,1710.967061780174,1710.2850529286575,1699.284059421322,1690.7340804208554,1683.828391336586,1687.8567240612822,1691.019613761579,1697.4954968552468,1705.181444654917,1709.7802106992012,1715.9906964595189,1715.3213479694714,1717.430104681246,1716.0849023345363,1709.9763495808547,1702.5697640426333
394849,44,"Memphis, TN",msa,TN,890.3832753022724,892.3507884295013,893.7459102085979,895.023945410091,893.7234535815462,896.2722067887854,896.7496864980086,900.0442087506974,899.6892964516634,899.2055198844472,898.7564923241131,899.2344163995941,900.6726100993891,902.905864328394,906.2253091012407,909.7602101215848,910.5812811459313,914.0683049894102,914.8552149993594,916.2274652069651,915.1569694167091,914.9122604882912,913.8357318374483,914.6530521520486,915.5946702389201,918.1013357024393,920.0781960336308,923.4612418950599,927.8874249515529,929.1410050368762,932.4867483263574,935.0428701803319,937.50248696077,936.3602704599172,934.9497444300457,934.8491124227662,937.4316963045565,940.692688775983,945.5250545768112,951.0777436242715,956.262922802846,962.9952415615955,966.179110306601,970.748720289321,969.0293208911675,969.51036237105,967.1626032770293,970.0824214253328,970.9708034313242,975.8373609906782,980.6983725283224,988.0249546699665,994.5152187821249,998.9442378494934,1005.6126406068994,1009.1517628246545,1011.043201971477,1007.1155198705864,1005.858586070577,1008.1680298609126,1016.6253846631513,1023.3750403216908,1036.7797864881095,1044.9138181260716,1056.0727131557232,1065.2912731637427,1080.4370539802642,1092.5517499494488,1100.88091793368,1108.6874810160446,1116.3161327457515,1121.3263705422298,1126.327910185902,1134.7389667605162,1146.5515532295635,1163.0248446342373,1185.1341252018753,1207.5514422775786,1225.7351264117526,1242.7600215364769,1259.0404713911062,1271.9184037271068,1274.1940573607314,1278.71978073601,1280.8192120451656,1288.8672008129165,1296.361918245379,1307.394755551265,1320.609315691797,1334.1196716397953,1343.4393767196268,1343.0695456975195,1340.3871006619268,1333.6978643615962,1337.9185056822366,1336.939966456157,1345.585309969494,1346.0766449691414,1355.4110552141738,1363.3866649378435,1371.5795121134713,1375.1081976456837,1376.6815318247982,1376.6554162043003,1368.9212552176423,1360.9786001653436,1356.1077228271938,1366.808147197955,1381.5613699620585,1391.3308751435188,1396.0615254143358,1397.027714140929,1405.8628694748688,1411.0764124257262,1416.5324449945426,1419.1242748622003,1422.0775981583715,1423.7174797640569,1422.2140166016593,1417.7562619210255,1418.1523394773803,1423.6130989063295,1432.8940531369465,1441.4150234880015,1447.2609612701494,1452.2061641252164,1448.4129019381294,1449.3550022389409,1448.9490623745885,1451.8895884694205
395022,45,"Richmond, VA",msa,VA,976.5269841657016,982.9918467820407,988.5341655907571,993.2664867633626,994.2389093832467,997.4697351719857,1000.2747472955209,1007.7049393854057,1010.1267798154917,1011.3503190094749,1004.1411001738662,1003.6261166807257,1003.1407995114881,1005.9675590253325,1013.1207137042942,1023.5323511002057,1029.4806967753761,1033.4410546957442,1034.8431464281498,1037.0151282275829,1035.0968786193234,1032.717047629943,1028.981747894355,1030.7455695571157,1033.297809199942,1039.3003420381183,1049.5064192900868,1058.9240246668053,1071.0570127611968,1075.2009019476918,1081.3248723159984,1081.3288330737237,1080.649494893588,1076.962701767323,1078.8224549059373,1081.9552860542947,1088.2026994868265,1096.1855565595745,1103.298508723204,1113.7495608426777,1120.6213575639508,1130.026177186257,1127.2986540833497,1124.8355391280793,1121.6142057348861,1121.1904872381087,1129.2288044052614,1128.985826950125,1137.8587295591192,1140.6748593843513,1154.2134589391517,1165.1671693591175,1172.300701688796,1176.2987454131403,1174.7122609696762,1175.9593658856897,1174.23505133439,1172.2850058257768,1170.6824264597574,1174.37363854429,1179.1528929222168,1187.8774208622453,1195.4553284688102,1200.302096009225,1208.7138413511273,1211.9679323764394,1222.7762264812197,1225.2486994587264,1230.7240838411838,1233.464409147496,1237.2251242590721,1237.6694298944265,1240.9608974918476,1248.2923557906943,1266.9773791724183,1285.825879483485,1310.248860796546,1331.7553658472502,1354.127321211065,1367.9538862180414,1376.8986767857934,1383.5328303762199,1392.0723742879957,1404.7580881522538,1413.228044561473,1425.5893702430749,1438.2664861313497,1458.724115148622,1479.681289105022,1501.16741087818,1522.3442461076565,1529.9727578070795,1531.1196927796418,1522.5351758098634,1518.7746639960449,1513.095986803215,1510.8607536385562,1512.169282006404,1521.7475907496869,1533.8079311150834,1544.056950752776,1551.1467784357465,1552.5045442655962,1554.0546685112029,1555.1225506905873,1552.2643119501925,1551.3963887733444,1544.444110000248,1552.7729901836997,1563.73696701516,1580.6935514597837,1598.2729514181299,1609.273306647473,1624.4043342559928,1635.536376402551,1643.7102905535112,1640.5283678446178,1630.2307399775843,1632.8173700975678,1637.2331648794795,1639.0827617201971,1643.6769818708217,1658.10434562934,1674.192322606871,1684.4749992907975,1691.912805493424,1705.1164520428556,1706.9753756174905,1702.998644390297,1692.1644031813787
394807,46,"Louisville, KY",msa,KY,797.5177696288304,814.464343019868,819.7559628057792,826.2955428693639,819.971003696845,824.4132991929324,823.3071387420496,829.3926235436709,827.2387691552184,825.5506128419648,822.229646549154,826.9969924090559,827.7819192447762,832.4124961814271,833.4954408782945,842.3447939511169,847.2766960723096,856.0277757931868,859.9994300805251,864.8471272455535,864.6427802482077,863.2734811242314,859.5597451235733,862.4576713719209,868.8949875923018,878.0551947696719,884.577169389913,890.8882781219883,898.4336180430299,903.1629607585706,904.444581415738,901.8750846003416,902.212403307191,898.8565364802935,899.5977339008081,901.7911855587563,909.4158467114154,912.578524348517,916.2642022963876,922.5319755243297,928.5889592587665,929.5813993843774,929.0404511195027,928.8508019778174,931.3796177284053,932.4210299441113,934.9047998483857,935.6436084011481,936.6339875758678,938.817879175445,942.7980918737597,951.9683570370102,959.5296893913738,965.3429340845755,964.2420781025874,960.7686187837247,960.5794365738866,963.3388988248145,964.787428834031,963.5965197486587,963.5481851823499,971.6605885699191,979.2476218510142,987.1995696961217,989.6139273484442,995.2701497541611,1000.1431053761472,1003.8958307825052,1007.7983686014726,1008.596729511341,1008.6129521011264,1012.0857245185658,1010.0638602640348,1016.3651410247413,1017.5429057811501,1029.878188727779,1039.7654105461909,1046.2636454616895,1055.784165566892,1064.5637190186233,1078.379438422589,1082.894284359565,1089.8778495386684,1095.0817603521577,1105.5463530577188,1117.3424605925009,1130.9001515673124,1146.4016675876112,1157.8611843768035,1167.5876433148483,1179.9894454691314,1187.4290103361707,1193.2011265787514,1189.6998321117912,1192.1431144400242,1192.263167684886,1198.0092930327005,1202.513491570001,1212.1559150867922,1219.0366887653338,1228.6024492118825,1233.2752999583802,1238.7686536412307,1238.9781732742463,1243.5157352124336,1244.6624952949098,1252.9028057688315,1256.8611559841274,1267.0599396517807,1277.1536847432428,1287.6265774197618,1298.7183588019927,1304.4511521618265,1313.5656746063405,1317.7125221120475,1317.536529930059,1316.5913286458947,1319.3844892502664,1321.3163278495133,1328.7736356581577,1326.3247661801265,1330.4695134690987,1331.9119466884697,1338.611277162914,1344.1299383552632,1348.1808351280108,1353.0062165643603,1354.89673636149,1354.3015299912981,1351.4459085527744
394910,47,"New Orleans, LA",msa,LA,1131.4965516404818,1138.198239275479,1142.9656937830441,1159.8346806200827,1164.6431877362102,1176.6670468238842,1184.175145793665,1180.8727506671103,1183.7921828723406,1177.7413719485817,1182.830095792467,1169.431157591444,1183.6688363620508,1178.9664633647906,1190.3876201246844,1178.5447620519537,1185.5487415717962,1186.5251696171097,1184.7056194224035,1181.3564041230145,1179.681355606381,1184.699172406717,1183.1164874690012,1185.7047559104888,1182.7621203745498,1185.7445951804802,1182.4416568719168,1189.513622887771,1195.7809900324278,1201.6436531342433,1203.4867192134775,1201.8539255691762,1202.704054134965,1201.0489517823316,1201.3975131626285,1203.8162988931795,1204.211810754535,1204.5324910650104,1210.3806446921997,1221.1683924489296,1226.3995711298396,1229.5864285513358,1228.7793598135227,1225.0377936482023,1221.181318668553,1220.3905703633627,1225.2090372333548,1227.596240420749,1230.2913259407107,1239.2254859258794,1246.3726451996195,1257.2845584795973,1259.8613658149093,1262.9816508567021,1261.9911070239698,1262.024805087663,1260.8927288634943,1262.821764348747,1267.378439809637,1270.702414582101,1270.8889793730598,1274.8711434270438,1282.8266998538181,1286.6011233679721,1288.3896989787993,1290.5371779179936,1296.8689241683226,1299.042587402851,1304.189940688439,1307.8439324856538,1314.3153550544087,1313.7553717678807,1318.017431926587,1320.8997034080676,1330.7938715304113,1339.128222836313,1351.6896451363614,1364.8505514373762,1378.8769607508427,1394.6586149375617,1419.2170069386718,1440.490284349891,1461.2758120942713,1473.5251731222631,1487.9182985129323,1502.9658382521081,1511.1764448007264,1524.6858068146685,1528.6127915844227,1535.3173814208342,1537.5565369464146,1538.305566768875,1538.151445708871,1533.3959734423377,1530.435553919122,1525.28401521009,1524.0338729673035,1531.5302016577361,1539.5593666840925,1549.6885963070176,1555.6733386923536,1559.9392694777434,1562.9913758228327,1566.6233460837952,1568.8083016231844,1572.0110940976756,1569.3118270419232,1570.0960977554348,1570.5563529890853,1574.9422109367677,1579.7078928631738,1587.3777864899591,1593.1340375772425,1598.7489427892028,1601.4398571374502,1606.3730758254646,1615.895416370721,1617.5935240088224,1623.2156343565473,1618.2726291173615,1621.964435322058,1629.153392274977,1639.1077167578867,1646.5471439381272,1643.7318913213162,1641.5093482381535,1636.8825940037166,1631.2677269026376,1624.5653555654087,1621.0869600878511
