,wait_times,Location
182,15.444720304640665,A
183,5.367854196814101,A
184,1.9191704789242305,A
185,5.8668262119894194,A
186,3.9542909437983225,A
187,1.0976531563707996,A
188,0.8561355536715158,A
189,0.6069587766120145,A
190,4.869789427501162,A
191,14.36198131607107,A
192,3.7336192479882158,A
193,1.5573393118429386,A
194,3.971023956782756,A
195,2.3436581404148122,A
196,3.8706546982773453,A
197,6.606055427154949,A
198,5.0575033829031835,A
199,2.7526512732390573,A
200,1.1853341826694033,A
201,6.6446050975324855,A
202,0.5635320271246879,A
203,12.29292361270056,A
204,0.755799649440652,A
205,15.539508627294904,A
206,1.660326839190894,A
207,7.934763798006161,A
208,6.243791543465196,A
209,2.0862486217734313,A
210,14.497239341800864,A
211,5.016833926278707,A
212,4.6122468988938605,A
213,0.47658439202045866,A
214,2.836296050417816,A
215,2.896810783795085,A
216,20.49041734033136,A
217,0.6277517628476121,A
218,3.316767098853064,A
219,0.6929476025584633,A
220,1.7546237911306681,A
221,8.663903084501307,A
222,1.7448797846047186,A
223,4.931636653515161,A
224,5.048015937223862,A
225,30.429913156563877,A
226,9.867446557254077,A
227,1.1500111992782527,A
228,4.224760607262684,A
229,1.8915757942000258,A
230,9.184544100950902,A
231,0.5356662779185541,A
232,7.594472576501891,A
233,3.2251531642519526,A
234,14.846479483535369,A
235,1.0674863476878873,A
236,1.6753432821773802,A
237,1.349334347032874,A
238,0.05335120350766929,A
239,2.961003185680275,A
240,0.04677174258857563,A
241,9.78586981900715,A
242,3.038490093343369,A
243,4.283227527931385,A
244,0.12528553726026626,A
245,25.59511029719562,A
246,1.4844005200458694,A
247,1.0958918022956374,A
248,5.479387670660884,A
249,13.282937201201035,A
250,4.8201157797200285,A
251,3.8449639371816686,A
252,9.637056066117438,A
253,28.946999094163072,A
254,8.826547843742983,A
255,16.13305551240049,A
256,5.253251480012668,A
257,8.408197580709844,A
258,0.6458069491755649,A
259,18.211133820927426,A
260,1.3260369662515288,A
261,20.820755214791337,A
262,5.714405466178018,A
263,2.10670898765344,A
264,0.42645345288235403,A
265,4.317959608204358,A
266,8.138619475512392,A
267,8.550799693907027,A
268,9.05007116369546,A
269,12.01565342601721,A
270,0.4587279917449775,A
271,5.623895251345819,A
272,9.871561521204914,A
273,16.156910078755317,A
274,0.494824834065169,A
275,0.2259513692234413,A
276,4.50631151076076,A
277,0.935075920346596,A
278,4.354408035508473,A
279,13.888612892197965,A
280,23.503661913462157,A
281,2.9972992984032567,A
282,5.088181460896079,A
283,3.1823456083088484,A
284,1.3600869044959625,A
285,9.21511477647005,A
286,0.6889556280396212,A
287,1.516864365737516,A
288,4.951990314399844,A
289,5.349345845854649,A
290,14.373249440382095,A
291,6.6497330553005725,A
292,5.491266397800796,A
293,6.671723263105664,A
294,1.3468528772980397,A
295,4.626565037956453,A
296,15.490525958169044,A
297,12.738019217600197,A
298,4.092295776247906,A
299,1.598560174309307,A
300,3.773204229430479,A
301,10.87106294692394,A
302,4.018957741691473,A
303,0.9462671064958108,A
304,10.30022147132776,A
305,0.8199501617179901,A
306,0.2562265937707202,A
307,10.508794813951393,A
308,1.6318922439834282,A
309,1.8628252792018296,A
310,3.0390153359082506,A
311,9.002701605642446,A
312,16.578510295840054,A
313,10.146410067431223,A
314,5.844885937993407,A
315,5.665026184624807,A
316,7.78979921538868,A
317,7.357328696774658,A
318,10.876500326377826,A
319,13.892734479089157,A
320,2.1831909120985658,A
321,16.982786311739304,A
322,0.8406972816619397,A
323,9.352077565735016,A
324,2.2832157533486326,A
325,13.213959555674434,A
326,0.9856352224806918,A
327,3.0562130729467825,A
328,0.44406973322276744,A
329,3.366520987685245,A
330,1.391883378678686,A
331,10.496632921814358,A
332,5.344125324540938,A
333,0.7140134340943162,A
334,10.552183428662712,A
335,1.593590474852364,A
336,2.1248191975162634,A
337,11.69812609601804,A
338,5.125970855243471,A
339,0.11405499203995625,A
340,2.6888391789807096,A
341,1.5384280762023526,A
342,6.040042253925421,A
343,12.674395259628183,A
344,2.1463197881355547,A
345,5.9335594367103255,A
346,16.667757819859766,A
347,11.819311793866955,A
348,4.8259386462869,A
349,4.1408748252976295,A
350,7.565506678917059,A
351,4.502813241735698,A
352,8.181121692567931,A
353,0.2644811041244842,A
354,5.050204234013487,A
355,13.564303265526203,A
356,1.8701944964092725,A
357,1.9200570201489797,A
358,3.1859809936670525,A
359,0.39287432812129286,A
360,5.9386482847691875,A
361,8.331033472519728,A
362,1.6763569025181955,A
363,1.6996909931270412,A
364,0.7461702437901286,A
365,20.544415803134488,A
366,5.662364685943782,A
367,14.026106280557755,A
368,0.278764196587979,A
369,2.1787493014209467,A
370,4.134195127218444,A
371,5.1826627585885365,A
372,10.209472766216308,A
373,14.484173868609787,A
374,10.740450363745808,A
375,6.835065462426918,A
376,17.538820679209376,A
377,8.353746290914145,A
378,0.14486951858766273,A
379,2.9067099059838983,A
380,0.7004959051327466,A
381,3.018892965100233,A
382,13.770679164189128,A
383,1.920334297387797,A
384,4.613644346451615,A
385,8.67610453473145,A
386,0.08098579135649842,A
387,1.8812030853011028,A
388,11.13635419464368,A
389,2.3412363872335087,A
390,5.940415563629839,A
391,7.157800880616525,A
392,4.221393614612282,A
393,0.5459829519233672,A
394,1.3656857905252953,A
395,4.425269439044345,A
396,1.3779885042579023,A
397,21.98357553391754,A
398,4.8801895071584545,A
399,3.0959009556934163,A
400,1.7391909167437938,A
401,11.568702030189584,A
402,1.7937402908889948,A
403,11.326668205698155,A
404,1.9912292775709353,A
405,5.862683324129465,A
406,2.622766515666344,A
407,14.223578968167224,A
408,4.421282952797693,A
409,4.940708190616235,A
410,10.07365022520115,A
411,6.693021650857669,A
412,1.7254071542255551,A
413,0.43294083581012316,A
414,7.585444662003262,A
415,3.090761357365178,A
416,2.066369664891454,A
417,13.546879054206123,A
418,0.8473380443509337,A
419,1.7365857320866906,A
420,23.18856655547554,A
421,2.1696478834152155,A
422,5.751500593447705,A
423,4.169492262000665,A
424,7.370760075802206,A
425,3.55205447955634,A
426,3.407324919628139,A
427,5.4535920644619535,A
428,2.451759499260804,A
429,12.758862490445942,A
430,2.098077068873161,A
431,6.824457592824823,A
432,12.230100703467304,A
433,6.0543930802376025,A
434,1.2939065324781822,A
435,10.460942735731118,A
436,1.7414662601909354,A
437,3.9684828857986485,A
438,8.1353376188071,A
439,3.7566348668122647,A
440,11.977019857968843,A
441,0.38640236361042346,A
442,2.651260353957375,A
443,7.8496139677137045,A
444,9.688788630245304,A
445,1.9494712108272834,A
446,8.072330748295549,A
447,4.694194284088943,A
448,3.8571891880296727,A
449,0.7150061870136628,A
450,3.6509365452681415,A
451,12.815837355614509,A
452,1.7862829244485559,A
453,3.210961682565242,A
454,0.734145124893675,A
455,0.8919289095957068,A
456,2.4958482868987844,A
457,7.913110616478347,A
458,0.04093492040174984,A
459,16.757451554030624,A
460,0.07801579762748578,A
461,4.729599545484316,A
462,8.163923245432947,A
463,0.17553091530058948,A
464,3.9118628951657515,A
465,0.18304336046299122,A
466,14.765420173702822,A
467,7.7457761344385485,A
468,16.643428739777427,A
469,9.328478042677027,A
470,25.965242650488968,A
471,0.19286205130917766,A
472,4.444003903122313,A
473,0.33582850077352133,A
474,1.8797237454631,A
475,17.300029341521462,A
476,26.719884691040193,A
477,1.4069462933135608,A
478,6.058320100799909,A
479,0.14803599938885548,A
480,14.941708779336555,A
481,1.8742424301453835,A
482,21.336346336076268,A
483,17.221731770080165,A
484,3.03355587815481,A
485,0.6668252865776607,A
486,4.8012483879523025,A
487,6.591947477510513,A
488,1.6286879017374916,A
489,4.686343743376813,A
490,0.2188437487276529,A
491,2.644595372291959,A
492,14.315091513098581,A
493,5.504578911362002,A
494,15.410628596119746,A
495,23.95467818778173,A
496,7.850866268018541,A
497,21.75467182468315,A
498,2.687519430390622,A
499,1.5277710069948798,A
500,3.980425564457594,A
501,0.28478476617730175,A
502,0.9363267484454056,A
503,8.990422519896905,A
504,4.7440430213475695,A
505,12.199450124574662,A
506,1.1997755598388409,A
507,1.4794750941749077,A
508,5.17747541673301,A
509,0.7025721445227847,A
510,1.495912640565745,A
511,4.450912825049347,A
512,6.343214632169394,A
513,12.256379949881902,A
514,6.528313928205125,A
515,11.815870565825264,A
516,1.4426960693023363,A
517,1.5701030090630683,A
518,3.1814686152752794,A
519,4.1796863957595844,A
520,3.2752841103911354,A
521,2.3503370753510646,A
522,1.8250375211373633,A
523,1.2605351255733945,A
524,0.6595289934214494,A
525,2.8958863780906485,A
526,1.2949536414190514,A
527,4.37562787364718,A
528,2.386393432202855,A
529,1.83429150098382,A
530,7.915881069544945,A
531,17.36296628729046,A
532,25.141329880295125,A
533,0.05075718196255066,A
534,2.943615502068859,A
535,0.5054699110173559,A
536,1.0951988391238276,A
537,1.8507353494128274,A
538,3.398109017226268,A
539,4.3495082778709575,A
540,15.2826002174844,A
541,0.12219955904436232,A
542,7.335557798539146,A
543,6.2682400735396335,A
544,4.530844662564012,A
545,0.5270971843698722,A
546,2.0781631095490565,A
547,5.597565012120952,A
548,6.145631539583416,A
549,0.15258705340241369,A
550,4.7197834639459355,A
551,4.218778172512036,A
552,1.427980898764323,A
553,0.5669583440843008,A
554,2.592989695422565,A
555,4.573485896835381,A
556,19.761491902669057,A
557,4.495304998978871,A
558,15.754930894097656,A
559,0.8944935745983617,A
560,2.32659500629013,A
561,1.610141816056328,A
562,2.2107585366540725,A
563,0.8923457604573887,A
564,0.8590435016191339,A
565,0.598724644531126,A
566,0.523137371802624,A
567,5.7502634161210535,A
568,2.363857968812199,A
569,9.635287055393253,A
570,2.5775563310815057,A
571,1.7778084692580376,A
572,12.653962075325126,A
573,3.614870981505713,A
574,11.0575349353669,A
575,0.9283623024119583,A
576,7.028951447966769,A
577,0.20674460849915352,A
578,5.728208558160576,A
579,1.7876809133995162,A
580,3.4698807453579024,A
581,3.128537286481756,A
582,5.414204252685321,A
583,0.9983263867630054,A
584,6.799606602596423,A
585,3.9012737841677287,A
586,1.8473375753002341,A
587,7.537483237288829,A
588,7.741966783766609,A
589,0.49674025641973596,A
590,3.4604002742546163,A
591,3.183611575152447,A
592,0.5903145855063925,A
593,9.006533789450005,A
594,2.095963177503681,A
595,12.168855715906579,A
596,2.160335450009798,A
597,2.040019098172572,A
598,6.4715414676203915,A
599,4.561933200424499,A
600,13.367534453529672,A
601,11.650944038952336,A
602,11.14948639637766,A
603,10.02946966102941,A
604,7.329151032212162,A
605,1.9777471336160466,A
606,6.19914942392022,A
607,2.67641466592901,A
608,19.860558627244934,A
609,14.27199212990734,A
610,9.975835900904766,A
611,2.2133942091610814,A
612,1.684301130597638,A
613,1.038557643715413,A
614,7.114994796102518,A
615,2.8229775334385607,A
616,0.2328515193790242,A
617,5.905375433957064,A
618,1.0463422767191153,A
619,0.5582395322141323,A
620,7.641413169243905,A
621,1.261861854557866,A
622,0.18862365005784826,A
623,1.4435239169810274,A
624,5.266216064590113,A
625,5.568612329518094,A
626,7.477460413597855,A
627,0.6715235205966953,A
628,12.275673523695502,A
629,8.646434190897986,A
630,4.785341126078041,A
631,3.4444809222566892,A
632,3.6707236003214962,A
633,5.454619551168689,A
634,4.956657748360525,A
635,14.636008551066315,A
636,1.5526806049186805,A
637,12.879962003983518,A
638,9.641657769635827,A
639,1.3733933569176882,A
640,0.9195959986710875,A
641,7.197227052297258,A
642,0.9097536278398196,A
643,0.5730472584730915,A
644,5.675851757769993,A
645,4.513959280025191,A
646,4.826106279837146,A
647,4.3738033227842195,A
648,3.790119518860574,A
649,0.14331067146873516,A
650,15.051521710780474,A
651,8.912524601592622,A
652,2.7246348559027864,A
653,2.311304674954196,A
654,3.246267000340321,A
655,19.737387309788154,A
656,5.602837969843897,A
657,3.584318553248429,A
658,1.1157868185066862,A
659,2.6190037181064096,A
660,15.990179748588233,A
661,15.143256723020798,A
662,2.269598785487074,A
663,18.000539839238566,A
664,5.091206498461461,A
665,0.4722639887942571,A
666,14.748070779217704,A
667,8.809232580426455,A
668,1.4701985050678268,A
669,5.0953448046722,A
670,4.0208517553534495,A
671,6.570906713363058,A
672,1.1589690674348032,A
673,1.3445391125772954,A
674,26.00744105596545,A
675,2.8001153112013983,A
676,1.5486634221966193,A
677,0.603145339105353,A
678,1.913719183872509,A
679,4.760876370354267,A
680,0.017591129055313813,A
681,4.696259361827209,A
682,4.864502853896296,A
683,6.703552581411801,A
684,1.9390615518991872,A
685,6.617705196698615,A
686,1.7271927297295813,A
687,2.0489316757928697,A
688,10.356611477778838,A
689,8.973304890042765,A
690,3.5938753101701533,A
691,9.447591925192958,A
692,10.55929407428751,A
693,4.436264721927822,A
694,1.5771084944866107,A
695,24.7380813320638,A
696,16.699281249396904,A
697,9.102695872808464,A
698,6.819849686082746,A
699,3.759737753090058,A
700,11.112254879905034,A
701,4.244371584552781,A
702,11.36595225709494,A
703,2.212476610155798,A
704,1.66896691218645,A
705,6.9163493492838075,A
706,0.7763946418012015,A
707,0.22136830485264675,A
708,2.0096643966298355,A
709,4.390823276801728,A
710,0.5789027662212912,A
711,6.581620632253891,A
712,0.038554265347299256,A
713,7.159444672922557,A
714,0.030038755206470813,A
715,3.4815063566931674,A
716,0.043762623792902244,A
717,2.023564286084653,A
718,4.03752577088388,A
719,2.576925635026936,A
720,4.726938524094827,A
721,3.2796356295970117,A
722,1.1633106429146611,A
723,3.08517436366869,A
724,0.447212121567825,A
725,2.4736200072689285,A
726,0.36165926548212385,A
727,9.98973349299487,A
728,12.994374861732807,A
729,5.362382990690856,A
730,17.282466154309517,A
731,4.0342291550628,A
732,2.134514905228167,A
733,0.20969258196388457,A
734,4.067784395612851,A
735,1.5276249154817445,A
736,3.0327199546747363,A
737,13.028649270735798,A
738,0.5754374774984699,A
739,1.4910801571724654,A
740,3.6925861211075324,A
741,2.864089814537415,A
742,4.319542043495067,A
743,4.121008873905677,A
744,0.8121200708619534,A
745,5.006184677887995,A
746,0.1639656416543786,A
747,1.3059638325307934,A
748,3.5917273447993403,A
749,0.9410170408075077,A
750,0.09194573182127252,A
751,0.8181107241252457,A
752,16.503672229509505,A
753,1.9744622498829059,A
754,11.972207378299444,A
755,13.40333151141456,A
756,0.5134899859462823,A
757,9.611948959203206,A
758,5.3791933147002915,A
759,0.9604188967495226,A
760,10.972192879889855,A
761,0.3770394581512467,A
762,1.538528674902766,A
763,14.716410070466011,A
764,3.855195985022096,A
765,4.372936732268939,A
766,5.52540790238325,A
767,3.9874900039013346,A
768,6.99025463322486,A
769,7.362241099633938,A
770,0.21523704018561035,A
771,4.664409194656856,A
772,17.576172858698996,A
773,5.014930564920412,A
774,5.325506103856883,A
775,11.7861734295068,A
776,5.095362901588561,A
777,11.585814491250773,A
778,2.551289764887774,A
779,19.455984850608505,A
780,5.4665286281649585,A
781,9.025708493976419,A
782,5.147958121269832,A
783,0.9985846397641016,A
784,1.1262392120888007,A
785,8.145263413361578,A
786,4.816697921909951,A
787,9.315856952687781,A
788,0.4669771878184566,A
789,4.636020419068126,A
790,0.7746609845280894,A
791,2.2083262214130883,A
792,2.478026821827899,A
793,0.2689643070392662,A
794,9.600832855616654,A
795,0.5049021548267459,A
796,4.253731024769109,A
797,4.249408609927518,A
798,0.7366566689412836,A
799,7.885954768975666,A
800,0.48521727766372247,A
801,6.745811477473102,A
802,1.8806674099071907,A
803,0.7832729134748126,A
804,0.1541235398817064,A
805,0.21256832284624344,A
806,11.490213472085829,A
807,7.102568080250487,A
808,3.26268012905452,A
809,4.619957067621214,A
810,26.394853750903483,A
811,0.6014624224353113,A
812,0.08257247318758934,A
813,0.7488157712268568,A
814,12.451743978994227,A
815,13.869952462808088,A
816,13.13080162308626,A
817,3.9892834173237937,A
818,11.003580233721607,A
819,2.7082048289023843,A
820,0.6682825453704201,A
821,1.746456731827977,A
822,20.29059294472239,A
823,1.6946140024561205,A
824,8.548215967159845,A
825,6.559450256564508,A
826,0.6575365140131402,A
827,4.631175878425183,A
828,0.517194019048588,A
829,0.3128658520912766,A
830,3.3577765175029817,A
831,2.9466095832125703,A
832,1.3523686573969065,A
833,0.547465746817547,A
834,14.550331455593398,A
835,4.381248944141687,A
836,1.0080595069617206,A
837,13.772353688277292,A
838,8.801851194280578,A
839,1.7094585859044318,A
840,5.676300704225133,A
841,1.5379233151847793,A
842,0.13500479649080077,A
843,1.4561593007223097,A
844,0.3899272332036705,A
845,0.9444956982913124,A
846,1.4285230512459348,A
847,1.654693466408291,A
848,3.6583468229843925,A
849,4.17714066964431,A
850,10.97795934896631,A
851,1.3980447342890674,A
852,0.9188491042394956,A
853,3.495954939455781,A
854,18.975873801225887,A
855,0.4894887293098887,A
856,2.6602487840230262,A
857,0.8840036077952969,A
858,3.7707794276276934,A
859,2.1817241329155017,A
860,16.112920030627556,A
861,5.823798798055942,A
862,6.094152604148606,A
863,1.007077741716922,A
864,7.166986832618999,A
865,4.431099880913523,A
866,0.9829428465435115,A
867,5.868756775479355,A
868,2.262094720295638,A
869,6.287294215873615,A
870,12.628733127911888,A
871,0.03951849032602534,A
872,1.924724881759892,A
873,4.677036587139331,A
874,4.164212762225628,A
875,4.619794676356995,A
876,7.233785815766038,A
877,1.274667412611168,A
878,1.3752576900466573,A
879,7.392746121499954,A
880,11.54512700972791,A
881,0.2928181224625744,A
882,2.0828016984177453,A
883,2.261511436698422,A
884,0.27606926236152385,A
885,0.9005985705564434,A
886,11.387729357436541,A
887,0.0022119813132502344,A
888,0.8185896546848055,A
889,5.135848869204898,A
890,9.948994078601615,A
891,8.40449121535405,A
892,7.700353424444906,A
893,18.00690726286072,A
894,3.960239432674407,A
895,8.345840401854408,A
896,1.0538793601387553,A
897,8.123548636110087,A
898,9.573748770786828,A
899,6.400040408548879,A
900,2.4947963407825204,A
901,14.044731193338684,A
902,1.446722362177571,A
903,2.047026235772712,A
904,1.5081499290304046,A
905,5.812433767548679,A
906,9.540277919913295,A
907,0.6063252994437708,A
908,2.6249218236047542,A
909,6.272646686336866,A
910,2.880890194512218,A
911,7.137411723227214,A
912,2.7700738310653383,A
913,7.090512594092194,A
914,0.41879530036730067,A
915,6.188313971384074,A
916,9.476197353263295,A
917,10.370256112038275,A
918,2.0372370630647274,A
919,10.521733056345981,A
920,3.360135688014125,A
921,1.1340892780843999,A
922,4.5550103731360645,A
923,0.2831215459300881,A
924,2.2406188807358136,A
925,2.7197534651341284,A
926,14.679054593313547,A
927,3.2834080185906673,A
928,0.1232978627474351,A
929,2.9115175616981412,A
930,1.2572985883943792,A
931,5.2905880325546955,A
932,7.567955124812722,A
933,7.564835738372825,A
934,3.1625241163930227,A
935,16.4281330655114,A
936,7.461933333707993,A
937,13.815891983026443,A
938,5.753995303492648,A
939,12.691234890429904,A
940,0.01839093870274125,A
941,7.209116308017185,A
942,2.3224805265555117,A
943,17.816260091735575,A
944,4.625251317023421,A
945,1.7395918605771898,A
946,12.188692719962024,A
947,6.4753111267089105,A
948,7.020730293392894,A
949,2.641945548138996,A
950,7.462566668330664,A
951,13.263871870637706,A
952,1.455325695221791,A
953,8.526704855359917,A
954,9.029624881362874,A
955,4.1118632077847534,A
956,6.127170815911802,A
957,2.857945673601487,A
958,3.1436471380417075,A
959,4.300874311807132,A
960,3.857545313337799,A
961,15.656422649934239,A
962,0.036772949715066214,A
963,3.723810379411855,A
964,1.3529196577656835,A
965,2.545520420695078,A
966,2.533090832161205,A
967,2.321516550868184,A
968,16.91555120013542,A
969,34.34335596491773,A
970,6.012805987135835,A
971,5.385736225959778,A
972,4.522367698167875,A
973,8.752611213912017,A
974,1.683657541487071,A
975,4.769456394533246,A
976,18.88917066297314,A
977,1.7317350816340336,A
978,4.8298999399700975,A
979,2.9552393918981092,A
980,19.123425282154713,A
981,5.673784538491737,A
982,1.4384228867562592,A
983,2.6217439700389074,A
984,5.458768308046993,A
985,2.74605624570614,A
986,0.22241238223443202,A
987,9.004566646255189,A
988,5.618127850323215,A
989,1.258965973862321,A
990,5.671307931654927,A
991,1.4745787285604204,A
992,4.537976616421957,A
993,7.416059708401447,A
994,13.411582171461696,A
995,1.9614137546104407,A
996,2.6762443119197146,A
997,29.23451021880226,A
998,6.66074458469499,A
999,2.357296772552414,A
1000,8.796442898735616,B
1001,1.241039023927153,B
1002,1.1223143591442557,B
1003,12.755471826911686,B
1004,10.905173218233662,B
1005,7.110745332554549,B
1006,28.380042451120104,B
1007,12.586400574143537,B
1008,8.955625441383878,B
1009,4.115690822539944,B
1010,1.0562587087492878,B
1011,1.8231085609855753,B
1012,0.8966510960270829,B
1013,12.62011645330565,B
1014,5.589419630448037,B
1015,12.018988165079357,B
1016,30.587679832878667,B
1017,33.08110299166841,B
1018,3.9990598736386005,B
1019,4.036465581798941,B
1020,8.722033525138631,B
1021,31.865548380749203,B
1022,2.6581415941840545,B
1023,7.497300758911997,B
1024,2.1272175550669106,B
1025,5.646254806956401,B
1026,2.4273997811360895,B
1027,4.621260976925383,B
1028,1.0270722696866335,B
1029,2.0770154556468876,B
1030,5.795178303359975,B
1031,15.22703904899232,B
1032,1.2522064349694642,B
1033,1.847005489441551,B
1034,43.694811209611785,B
1035,0.6121310165898857,B
1036,17.906123478915493,B
1037,36.37323964228548,B
1038,17.282108111938566,B
1039,25.819850864073107,B
1040,42.55697138160572,B
1041,4.653456600685594,B
1042,21.275348036122704,B
1043,7.8755814306541065,B
1044,46.65901837210854,B
1045,8.805545487089203,B
1046,3.361818861973824,B
1047,6.77875167768955,B
1048,1.1712588872983332,B
1049,20.98461503607421,B
1050,11.393460278119804,B
1051,13.649633485739127,B
1052,25.00712941807012,B
1053,0.17942841828089828,B
1054,6.363846554724516,B
1055,5.3591089448547455,B
1056,7.785958530170365,B
1057,7.822290588543469,B
1058,8.256490753671036,B
1059,20.215315940293458,B
1060,15.302508268848435,B
1061,8.970028554753013,B
1062,0.5163221154523902,B
1063,17.07679704301195,B
1064,6.759200132719302,B
1065,12.43783678771152,B
1066,1.5095201866224537,B
1067,4.733758461858924,B
1068,3.9911483941606747,B
1069,8.012882048889555,B
1070,3.8141937929213894,B
1071,2.015547548115371,B
1072,28.56539108403927,B
1073,2.4274952556590774,B
1074,4.5087079147210005,B
1075,2.3167922857874483,B
1076,7.675403795073695,B
1077,8.0340894214364,B
1078,0.8353126195334565,B
1079,0.36300587366407316,B
1080,7.611556346619652,B
1081,9.71112847635524,B
1082,1.338394460402693,B
1083,1.7286618863405787,B
1084,45.85940747306523,B
1085,9.30863151226405,B
1086,0.23526478654626728,B
1087,15.486652946760927,B
1088,3.894119038311992,B
1089,1.4862021800976002,B
1090,14.570345392261482,B
1091,9.740267098167903,B
1092,0.6666397893050733,B
1093,14.529066126272934,B
1094,7.002973662539009,B
1095,36.879109005184155,B
1096,15.311210328385428,B
1097,10.920559438263187,B
1098,7.755531816627873,B
1099,23.93966474624049,B
1100,16.93762234144416,B
1101,19.8616980813972,B
1102,0.694300541197624,B
1103,5.386076364960523,B
1104,5.1360847481952545,B
1105,4.8758660442362185,B
1106,13.414268405243352,B
1107,8.809682008195566,B
1108,22.33151808583315,B
1109,4.306050468502792,B
1110,5.4665386663720215,B
1111,2.2355733178936226,B
1112,58.009577069892664,B
1113,9.354885818591772,B
1114,0.15676253916182192,B
1115,22.96404952514203,B
1116,41.08902861316891,B
1117,3.238159212799856,B
1118,36.002254202489674,B
